Owner,Repo,GHSA ID,CVE ID,Severity,CWEs,Description,References,Commit Link Numbers,Commit Links
django,django,GHSA-2f9x-5v75-3qv4,CVE-2018-7537,low,CWE-185,"An issue was discovered in Django 2.0 before 2.0.3, 1.11 before 1.11.11, and 1.8 before 1.8.19. If django.utils.text.Truncator's chars() and words() methods were passed the html=True argument, they were extremely slow to evaluate certain inputs due to a catastrophic backtracking vulnerability in a regular expression. The chars() and words() methods are used to implement the truncatechars_html and truncatewords_html template filters, which were thus vulnerable.","['https://nvd.nist.gov/vuln/detail/CVE-2018-7537', 'https://access.redhat.com/errata/RHSA-2018:2927', 'https://access.redhat.com/errata/RHSA-2019:0265', 'https://github.com/advisories/GHSA-2f9x-5v75-3qv4', 'https://lists.debian.org/debian-lts-announce/2018/03/msg00006.html', 'https://www.debian.org/security/2018/dsa-4161', 'https://github.com/django/django/commit/94c5da1d17a6b0d378866c66b605102c19f7988c', 'https://github.com/django/django/commit/a91436360b79a6ff995c3e5018bcc666dfaf1539', 'https://github.com/django/django/commit/d17974a287a6ea2e361daff88fcc004cbd6835fa', 'https://usn.ubuntu.com/3591-1', 'https://www.djangoproject.com/weblog/2018/mar/06/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2018-6.yaml']",3,"['https://github.com/django/django/commit/94c5da1d17a6b0d378866c66b605102c19f7988c', 'https://github.com/django/django/commit/a91436360b79a6ff995c3e5018bcc666dfaf1539', 'https://github.com/django/django/commit/d17974a287a6ea2e361daff88fcc004cbd6835fa']"
django,django,GHSA-rf4j-j272-fj86,CVE-2018-6188,high,CWE-200,"`django.contrib.auth.forms.AuthenticationForm` in Django 2.0 before 2.0.2, and 1.11.8 and 1.11.9, allows remote attackers to obtain potentially sensitive information by leveraging data exposure from the `confirm_login_allowed()` method, as demonstrated by discovering whether a user account is inactive.","['https://nvd.nist.gov/vuln/detail/CVE-2018-6188', 'https://github.com/advisories/GHSA-rf4j-j272-fj86', 'https://github.com/django/django/commit/57b95fedad5e0b83fc9c81466b7d1751c6427aae', 'https://github.com/django/django/commit/c37bb28677295f6edda61d8ac461014ef0d3aeb2', 'https://usn.ubuntu.com/3559-1', 'https://www.djangoproject.com/weblog/2018/feb/01/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2018-4.yaml', 'https://web.archive.org/web/20200517143909/http://www.securitytracker.com/id/1040422']",2,"['https://github.com/django/django/commit/57b95fedad5e0b83fc9c81466b7d1751c6427aae', 'https://github.com/django/django/commit/c37bb28677295f6edda61d8ac461014ef0d3aeb2']"
django,django,GHSA-6mx3-3vqg-hpp2,CVE-2018-16984,medium,CWE-522,"An issue was discovered in Django 2.1 before 2.1.2, in which unprivileged users can read the password hashes of arbitrary accounts. The read-only password widget used by the Django Admin to display an obfuscated password hash was bypassed if a user has only the ""view"" permission (new in Django 2.1), resulting in display of the entire password hash to those users. This may result in a vulnerability for sites with legacy user accounts using insecure hashes.","['https://nvd.nist.gov/vuln/detail/CVE-2018-16984', 'https://github.com/advisories/GHSA-6mx3-3vqg-hpp2', 'https://web.archive.org/web/20200517123022/http://www.securitytracker.com/id/1041749', 'https://github.com/django/django/commit/bf39978a53f117ca02e9a0c78b76664a41a54745', 'https://security.netapp.com/advisory/ntap-20190502-0009', 'https://www.djangoproject.com/weblog/2018/oct/01/security-release', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2018-3.yaml']",1,['https://github.com/django/django/commit/bf39978a53f117ca02e9a0c78b76664a41a54745']
django,django,GHSA-8m3r-rv5g-fcpq,CVE-2011-0697,medium,CWE-79,Cross-site scripting (XSS) vulnerability in Django 1.1.x before 1.1.4 and 1.2.x before 1.2.5 might allow remote attackers to inject arbitrary web script or HTML via a filename associated with a file upload.,"['https://nvd.nist.gov/vuln/detail/CVE-2011-0697', 'https://bugzilla.redhat.com/show_bug.cgi?id=676359', 'https://github.com/advisories/GHSA-8m3r-rv5g-fcpq', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-February/054207.html', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-February/054208.html', 'http://openwall.com/lists/oss-security/2011/02/09/6', 'http://www.debian.org/security/2011/dsa-2163', 'http://www.mandriva.com/security/advisories?name=MDVSA-2011:031', 'http://www.ubuntu.com/usn/USN-1066-1', 'https://github.com/django/django/commit/1966786d2dde73e17f39cf340eb33fcb5d73904e', 'https://github.com/django/django/commit/1f814a9547842dcfabdae09573055984af9d3fab', 'https://github.com/django/django/commit/90be6ca20d607977dec234ec972b77b83955749b', 'https://github.com/django/django/commit/a9cf3d23724ff6918103e86aa863eadd1fab811d', 'http://www.djangoproject.com/weblog/2011/feb/08/security', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-11.yaml', 'https://web.archive.org/web/20110521033259/http://secunia.com/advisories/43230', 'https://web.archive.org/web/20110521033304/http://secunia.com/advisories/43297', 'https://web.archive.org/web/20110521033309/http://secunia.com/advisories/43382', 'https://web.archive.org/web/20110521033314/http://secunia.com/advisories/43426', 'https://web.archive.org/web/20130616104703/http://www.securityfocus.com/bid/46296']",4,"['https://github.com/django/django/commit/1966786d2dde73e17f39cf340eb33fcb5d73904e', 'https://github.com/django/django/commit/1f814a9547842dcfabdae09573055984af9d3fab', 'https://github.com/django/django/commit/90be6ca20d607977dec234ec972b77b83955749b', 'https://github.com/django/django/commit/a9cf3d23724ff6918103e86aa863eadd1fab811d']"
django,django,GHSA-fxpg-gg9g-76gj,CVE-2010-3082,medium,CWE-79,Cross-site scripting (XSS) vulnerability in Django 1.2.x before 1.2.2 allows remote attackers to inject arbitrary web script or HTML via a csrfmiddlewaretoken (aka csrf_token) cookie.,"['https://nvd.nist.gov/vuln/detail/CVE-2010-3082', 'https://bugzilla.redhat.com/show_bug.cgi?id=632239', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/61729', 'https://github.com/advisories/GHSA-fxpg-gg9g-76gj', 'http://marc.info/?l=oss-security&m=128403961700444&w=2', 'http://www.ubuntu.com/usn/USN-1004-1', 'https://github.com/django/django/commit/7f84657b6b2243cc787bdb9f296710c8d13ad0bd', 'http://www.djangoproject.com/weblog/2010/sep/08/security-release', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2010-12.yaml']",1,['https://github.com/django/django/commit/7f84657b6b2243cc787bdb9f296710c8d13ad0bd']
django,django,GHSA-x88j-93vc-wpmp,CVE-2011-4136,medium,CWE-20,"django.contrib.sessions in Django before 1.2.7 and 1.3.x before 1.3.1, when session data is stored in the cache, uses the root namespace for both session identifiers and application-data keys, which allows remote attackers to modify a session by triggering use of a key that is equal to that session's identifier.","['https://nvd.nist.gov/vuln/detail/CVE-2011-4136', 'https://bugzilla.redhat.com/show_bug.cgi?id=737366', 'https://github.com/advisories/GHSA-x88j-93vc-wpmp', 'https://hermes.opensuse.org/messages/14700881', 'http://openwall.com/lists/oss-security/2011/09/11/1', 'http://openwall.com/lists/oss-security/2011/09/13/2', 'http://www.debian.org/security/2011/dsa-2332', 'https://github.com/django/django/commit/ac7c3a110f906e4dfed3a17451bf7fd9fcb81296', 'https://github.com/django/django/commit/fbe2eead2fa9d808658ca582241bcacb02618840', 'https://www.djangoproject.com/weblog/2011/sep/09', 'https://www.djangoproject.com/weblog/2011/sep/10/127', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-1.yaml']",2,"['https://github.com/django/django/commit/ac7c3a110f906e4dfed3a17451bf7fd9fcb81296', 'https://github.com/django/django/commit/fbe2eead2fa9d808658ca582241bcacb02618840']"
django,django,GHSA-7g9h-c88w-r7h2,CVE-2011-0698,critical,CWE-22,"Directory traversal vulnerability in Django 1.1.x before 1.1.4 and 1.2.x before 1.2.5 on Windows might allow remote attackers to read or execute files via a / (slash) character in a key in a session cookie, related to session replays.","['https://nvd.nist.gov/vuln/detail/CVE-2011-0698', 'https://github.com/advisories/GHSA-7g9h-c88w-r7h2', 'http://openwall.com/lists/oss-security/2011/02/09/6', 'http://www.mandriva.com/security/advisories?name=MDVSA-2011:031', 'https://github.com/django/django/commit/194566480b15cf4e294d3f03ff587019b74044b2', 'https://github.com/django/django/commit/570a32a047ea56265646217264b0d3dab1a14dbd', 'http://www.djangoproject.com/weblog/2011/feb/08/security', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-12.yaml', 'https://web.archive.org/web/20110521033259/http://secunia.com/advisories/43230', 'https://web.archive.org/web/20130616104703/http://www.securityfocus.com/bid/46296']",2,"['https://github.com/django/django/commit/194566480b15cf4e294d3f03ff587019b74044b2', 'https://github.com/django/django/commit/570a32a047ea56265646217264b0d3dab1a14dbd']"
django,django,GHSA-7wph-fc4w-wqp2,CVE-2010-4535,medium,CWE-20,"The password reset functionality in django.contrib.auth in Django before 1.1.3, 1.2.x before 1.2.4, and 1.3.x before 1.3 beta 1 does not validate the length of a string representing a base36 timestamp, which allows remote attackers to cause a denial of service (resource consumption) via a URL that specifies a large base36 integer.","['https://nvd.nist.gov/vuln/detail/CVE-2010-4535', 'https://bugzilla.redhat.com/show_bug.cgi?id=665373', 'https://github.com/advisories/GHSA-7wph-fc4w-wqp2', 'http://code.djangoproject.com/changeset/15032', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-January/053041.html', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-January/053072.html', 'http://www.openwall.com/lists/oss-security/2010/12/23/4', 'http://www.openwall.com/lists/oss-security/2011/01/03/5', 'http://www.ubuntu.com/usn/USN-1040-1', 'https://github.com/django/django/commit/7f8dd9cbac074389af8d8fd235bf2cb657227b9a', 'https://github.com/django/django/commit/d5d8942a160685c403d381a279e72e09de5489a9', 'http://www.djangoproject.com/weblog/2010/dec/22/security', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-9.yaml', 'https://web.archive.org/web/20200228193349/http://www.securityfocus.com/bid/45563']",2,"['https://github.com/django/django/commit/7f8dd9cbac074389af8d8fd235bf2cb657227b9a', 'https://github.com/django/django/commit/d5d8942a160685c403d381a279e72e09de5489a9']"
django,django,GHSA-fwr5-q9rx-294f,CVE-2010-4534,high,CWE-20,"The administrative interface in django.contrib.admin in Django before 1.1.3, 1.2.x before 1.2.4, and 1.3.x before 1.3 beta 1 does not properly restrict use of the query string to perform certain object filtering, which allows remote authenticated users to obtain sensitive information via a series of requests containing regular expressions, as demonstrated by a created_by__password__regex parameter.","['https://nvd.nist.gov/vuln/detail/CVE-2010-4534', 'https://bugzilla.redhat.com/show_bug.cgi?id=665373', 'https://github.com/advisories/GHSA-fwr5-q9rx-294f', 'http://archives.neohapsis.com/archives/fulldisclosure/2010-12/0580.html', 'http://code.djangoproject.com/changeset/15031', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-January/053041.html', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-January/053072.html', 'http://www.openwall.com/lists/oss-security/2010/12/23/4', 'http://www.openwall.com/lists/oss-security/2011/01/03/5', 'http://www.ubuntu.com/usn/USN-1040-1', 'https://github.com/django/django/commit/17084839fd7e267da5729f2a27753322b9d415a0', 'https://github.com/django/django/commit/85207a245bf09fdebe486b4c7bbcb65300f2a693', 'http://evilpacket.net/2010/dec/22/information-leakage-django-administrative-interfac', 'http://ngenuity-is.com/advisories/2010/dec/22/information-leakage-in-django-administrative-inter', 'http://www.djangoproject.com/weblog/2010/dec/22/security', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-8.yaml']",2,"['https://github.com/django/django/commit/17084839fd7e267da5729f2a27753322b9d415a0', 'https://github.com/django/django/commit/85207a245bf09fdebe486b4c7bbcb65300f2a693']"
django,django,GHSA-3jqw-crqj-w8qw,CVE-2011-4137,high,CWE-1088,"The verify_exists functionality in the URLField implementation in Django before 1.2.7 and 1.3.x before 1.3.1 relies on Python libraries that attempt access to an arbitrary URL with no timeout, which allows remote attackers to cause a denial of service (resource consumption) via a URL associated with (1) a slow response, (2) a completed TCP connection with no application data sent, or (3) a large amount of application data, a related issue to CVE-2011-1521.","['https://nvd.nist.gov/vuln/detail/CVE-2011-4137', 'https://bugzilla.redhat.com/show_bug.cgi?id=737366', 'https://github.com/advisories/GHSA-3jqw-crqj-w8qw', 'https://hermes.opensuse.org/messages/14700881', 'http://openwall.com/lists/oss-security/2011/09/11/1', 'http://openwall.com/lists/oss-security/2011/09/13/2', 'http://openwall.com/lists/oss-security/2011/09/15/5', 'http://www.debian.org/security/2011/dsa-2332', 'https://github.com/django/django/commit/1a76dbefdfc60e2d5954c0ba614c3d054ba9c3f0', 'https://github.com/django/django/commit/7268f8af86186518821d775c530d5558fd726930', 'https://www.djangoproject.com/weblog/2011/sep/09', 'https://www.djangoproject.com/weblog/2011/sep/10/127', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-2.yaml']",2,"['https://github.com/django/django/commit/1a76dbefdfc60e2d5954c0ba614c3d054ba9c3f0', 'https://github.com/django/django/commit/7268f8af86186518821d775c530d5558fd726930']"
django,django,GHSA-h95j-h2rv-qrg4,CVE-2011-4140,high,CWE-352,"The CSRF protection mechanism in Django through 1.2.7 and 1.3.x through 1.3.1 does not properly handle web-server configurations supporting arbitrary HTTP Host headers, which allows remote attackers to trigger unauthenticated forged requests via vectors involving a DNS CNAME record and a web page containing JavaScript code.","['https://nvd.nist.gov/vuln/detail/CVE-2011-4140', 'https://bugzilla.redhat.com/show_bug.cgi?id=737366', 'https://github.com/advisories/GHSA-h95j-h2rv-qrg4', 'https://hermes.opensuse.org/messages/14700881', 'http://openwall.com/lists/oss-security/2011/09/11/1', 'http://openwall.com/lists/oss-security/2011/09/13/2', 'http://www.debian.org/security/2011/dsa-2332', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-5.yaml', 'https://web.archive.org/web/20140806062902/http://secunia.com/advisories/46614', 'https://www.djangoproject.com/weblog/2011/sep/09', 'https://www.djangoproject.com/weblog/2011/sep/10/127']",0,[]
django,django,GHSA-5j2h-h5hg-3wf8,CVE-2011-0696,high,CWE-352,"Django 1.1.x before 1.1.4 and 1.2.x before 1.2.5 does not properly validate HTTP requests that contain an X-Requested-With header, which makes it easier for remote attackers to conduct cross-site request forgery (CSRF) attacks via forged AJAX requests that leverage a ""combination of browser plugins and redirects,"" a related issue to CVE-2011-0447.","['https://nvd.nist.gov/vuln/detail/CVE-2011-0696', 'https://bugzilla.redhat.com/show_bug.cgi?id=676357', 'https://github.com/advisories/GHSA-5j2h-h5hg-3wf8', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-February/054207.html', 'http://lists.fedoraproject.org/pipermail/package-announce/2011-February/054208.html', 'http://openwall.com/lists/oss-security/2011/02/09/6', 'http://secunia.com/advisories/43230', 'http://secunia.com/advisories/43297', 'http://secunia.com/advisories/43382', 'http://secunia.com/advisories/43426', 'http://www.debian.org/security/2011/dsa-2163', 'http://www.mandriva.com/security/advisories?name=MDVSA-2011:031', 'http://www.securityfocus.com/bid/46296', 'http://www.ubuntu.com/usn/USN-1066-1', 'http://www.vupen.com/english/advisories/2011/0372', 'http://www.vupen.com/english/advisories/2011/0388', 'http://www.vupen.com/english/advisories/2011/0429', 'http://www.vupen.com/english/advisories/2011/0439', 'http://www.vupen.com/english/advisories/2011/0441', 'https://github.com/django/django/commit/408c5c873ce1437c7eee9544ff279ecbad7e150a', 'https://github.com/django/django/commit/818e70344e7193f6ebc73c82ed574e6ce3c91afc', 'http://www.djangoproject.com/weblog/2011/feb/08/security', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2011-10.yaml']",2,"['https://github.com/django/django/commit/408c5c873ce1437c7eee9544ff279ecbad7e150a', 'https://github.com/django/django/commit/818e70344e7193f6ebc73c82ed574e6ce3c91afc']"
